id,file_platform,file_language,file_name,text,labels,binary_labels
730,stormfront,en,gibert2018en.csv,They almost always choose to identify with blacks more than whites .,['none'],0.0
731,stormfront,en,gibert2018en.csv,They can become some of the most anti-white people on earth .,['none'],0.0
732,stormfront,en,gibert2018en.csv,Well that has nothing to do with White Nationalism .,['none'],0.0
733,stormfront,en,gibert2018en.csv,"The core of White Nationalism is based on the preservation of European Identity , history , culture etc .",['none'],0.0
734,stormfront,en,gibert2018en.csv,"The White race is best because when the Creator made Whites , He made them better than He made the other races .",['hate'],1.0
735,stormfront,en,gibert2018en.csv,So we are upgraded blacks .... ??,['none'],0.0
736,stormfront,en,gibert2018en.csv,What about Asians ...,['none'],0.0
737,stormfront,en,gibert2018en.csv,Light skin but dark hair ...,['none'],0.0
738,stormfront,en,gibert2018en.csv,How about native americans ?,['none'],0.0
739,stormfront,en,gibert2018en.csv,They are kinda a gray brown with either dark hair or some sort of brown hair ?,['none'],0.0
740,stormfront,en,gibert2018en.csv,As if Jews are the only enemies with a good set of brains .,['none'],0.0
741,stormfront,en,gibert2018en.csv,"Unfortunately , intelligent outliers of races generally not gifted with a high average intelligence can be very deadly .",['none'],0.0
742,stormfront,en,gibert2018en.csv,Nope.,['none'],0.0
743,stormfront,en,gibert2018en.csv,Look at Chechnya .,['none'],0.0
744,stormfront,en,gibert2018en.csv,"Liberals will have you believe it is so they can blame Whitey but it 's all such a mixed hell hole , all that breeding with arabs ....",['hate'],1.0
745,stormfront,en,gibert2018en.csv,You realize you are not going to be convincing any loyal board members to the terrific joys of diversity and the cultural enrichment that say the Somali Muslim refugees are bringing to White communities .,['none'],0.0
746,stormfront,en,gibert2018en.csv,Just keep it civil .,['none'],0.0
747,stormfront,en,gibert2018en.csv,I am White and I believe all White people know the difference between right and wrong no matter what they say about their political positions.We are facing genocide as a people and the infighting is just loved by non Whites .,['hate'],1.0
748,stormfront,en,gibert2018en.csv,So they invented the metric system now ?,['none'],0.0
749,stormfront,en,gibert2018en.csv,What about peanut butter ?,['none'],0.0
750,stormfront,en,gibert2018en.csv,Or the traffic lite ?,['none'],0.0
751,stormfront,en,gibert2018en.csv,Was n't Beethoven a Native American ?,['none'],0.0
752,stormfront,en,gibert2018en.csv,You can always pick up some 6-8 `` diameter pvc/poly pipe and cap the ends .,['none'],0.0
753,stormfront,en,gibert2018en.csv,I will be handing all mine over to the proper authorities .,['none'],0.0
754,stormfront,en,gibert2018en.csv,Red hot and smoking .,['none'],0.0
755,stormfront,en,gibert2018en.csv,Lots of free goodies for all the new SF babies !,['none'],0.0
756,stormfront,en,gibert2018en.csv,"Free diaper bag , changing pad , formula samples/coupons , and other nice stuff .",['none'],0.0
757,stormfront,en,gibert2018en.csv,Breastfeeding moms can throw the formula stuff away or give it to a shelter .,['none'],0.0
758,stormfront,en,gibert2018en.csv,Here 's the link : http://apps.meadjohnson.com/forms/jsp/Efb/Efb.do ?,['none'],0.0
759,stormfront,en,gibert2018en.csv,I went to party school in liberal farts .,['none'],0.0
760,stormfront,en,gibert2018en.csv,I got a little debt and i dont find it useful for finding higher paying jobs .,['none'],0.0
761,stormfront,en,gibert2018en.csv,I want to go back to law school .,['none'],0.0
762,stormfront,en,gibert2018en.csv,If the White House was a mud hut I might believe it ... however it looks like the exact same architecture as many other European designed/built structures .,['none'],0.0
763,stormfront,en,gibert2018en.csv,"It's pretty simple ; if they come at you , you come at them .",['none'],0.0
764,stormfront,en,gibert2018en.csv,"All I know is one speed , put them down asap !",['none'],0.0
765,stormfront,en,gibert2018en.csv,Here's the straight dope as they say .,['none'],0.0
766,stormfront,en,gibert2018en.csv,Ya got a virgin shooter .,['none'],0.0
767,stormfront,en,gibert2018en.csv,An Ar15 .,['none'],0.0
768,stormfront,en,gibert2018en.csv,Iron sights .,['none'],0.0
769,stormfront,en,gibert2018en.csv,A hundred yards .,['none'],0.0
770,stormfront,en,gibert2018en.csv,A paper plate .,['none'],0.0
771,stormfront,en,gibert2018en.csv,And 15 minutes .,['none'],0.0
772,stormfront,en,gibert2018en.csv,In under 15 minutes the shooter is hitting the paper plate .,['none'],0.0
773,stormfront,en,gibert2018en.csv,No problem .,['none'],0.0
774,stormfront,en,gibert2018en.csv,"Pinkerton security guards used rock salt in shotguns on trespassers in Ohio , they shot a neighbor of mine with it during the mid 1970 's .",['none'],0.0
775,stormfront,en,gibert2018en.csv,I have found a website for the Teacher 's TV channel .,['none'],0.0
776,stormfront,en,gibert2018en.csv,It has a lot of useful videos free to download on it .,['none'],0.0
777,stormfront,en,gibert2018en.csv,It is located here : http://www.teachers.tv / .,['none'],0.0
778,stormfront,en,gibert2018en.csv,"It actively teaches kids to be PC , but it is still useful .",['none'],0.0
779,stormfront,en,gibert2018en.csv,Guess who picked Canada 's first batch of refugees from Turkey ?,['none'],0.0
780,stormfront,en,gibert2018en.csv,Guess who picked Canada 's first batch of refugees from Turkey ?,['none'],0.0
781,stormfront,en,gibert2018en.csv,- YouTube,['none'],0.0
782,stormfront,en,gibert2018en.csv,That's why I did n't display it .,['none'],0.0
783,stormfront,en,gibert2018en.csv,I guess I should have included a warning for those who click on it .,['none'],0.0
784,stormfront,en,gibert2018en.csv,exactly.,['none'],0.0
785,stormfront,en,gibert2018en.csv,"We are a civil rights movement for the 21st century , we are on the righteous path of freedom and no one will stop us from bringing true equality and diversity of thought to the educational field .",['none'],0.0
786,stormfront,en,gibert2018en.csv,"I have Japanese friends online , and they think it 's pretty funny that our countries are letting themselves get * * * * ed by bull * * * * .",['none'],0.0
787,stormfront,en,gibert2018en.csv,GLORY To our British Activist & Nationalist ! Good To to See the Poles Help Out !!,['none'],0.0
788,stormfront,en,gibert2018en.csv,Glory To all our Valiant British Brothers & Sisters !,['none'],0.0
789,stormfront,en,gibert2018en.csv,Good shape .,['none'],0.0
790,stormfront,en,gibert2018en.csv,Alot of blue missing but it always goes bang and fits in my pants pocket better than my Taurus tip up .,['none'],0.0
791,stormfront,en,gibert2018en.csv,He say for my country and my people to we are a gypsie for me it 's the same !,['none'],0.0
792,stormfront,en,gibert2018en.csv,When I look at pictures that puts all clear to me ...,['none'],0.0
793,stormfront,en,gibert2018en.csv,I am a stay at home dad and run several businesses from home and rearing kids IS work .,['none'],0.0
794,stormfront,en,gibert2018en.csv,I chose to be the stay at home dad for disciplinarian and educational purposes .,['none'],0.0
795,stormfront,en,gibert2018en.csv,Its working out splendidly .,['none'],0.0
796,stormfront,en,gibert2018en.csv,"https://equity.spps.org/uploads/raci...y_glossary.pdf In another version ( hardcopy , photocopy from a 2009 ) it read power , position , and privilege , and now it reads power , presence , and privilege .",['none'],0.0
797,stormfront,en,gibert2018en.csv,Public school teachers ( ~ 70 percent white even in CA ) actually buy into this .,['none'],0.0
798,stormfront,en,gibert2018en.csv,"A few weeks ago I heard a teacher tell his classroom that Blacks and Latinos can be proud of their culture , but whites should feel ashamed of their history and culture .",['none'],0.0
799,stormfront,en,gibert2018en.csv,I think you will probably run out of places to run and hide if you do n't attempt to make some sort of stand where you are .,['none'],0.0
800,stormfront,en,gibert2018en.csv,Had another great meet this weekend and was able to meet some new people .,['none'],0.0
801,stormfront,en,gibert2018en.csv,I 'm hoping things will continue to grow with our smaller meets and will make for a good turn out at our events this year !,['none'],0.0
802,stormfront,en,gibert2018en.csv,I have many of her CDs - saw her a Lisner years ago UTE LEMPER ~ The Case Continues - YouTube I have every CD from this band Dead Can Dance - the wind that shakes the barley - YouTube Dead Can Dance - Yulunga - YouTube as well as her solo ones â `` Soundtrack - Gladiator - Now We Are Free ( with lyric ) .flv - YouTube Lisa Gerrard - Sacrifice - YouTube,['none'],0.0
803,stormfront,en,gibert2018en.csv,I think you should take advantage of the fact you 're in highschool and it 's not really an important place in the long run .,['none'],0.0
804,stormfront,en,gibert2018en.csv,Teachers care less and tend to chalk it up to rebellion .,['none'],0.0
805,stormfront,en,gibert2018en.csv,"If you have good grades , do n't get in trouble , are involved in extracurriculars , and otherwise are a good citizen , probably most teachers are n't going to take time out of their day unless your school is REALLY liberal .",['none'],0.0
806,stormfront,en,gibert2018en.csv,"For perspective : I wrote a final paper for English class that was basically the Revisionist perspective on the Holocaust , and I outspokenly debated my poli-sci teacher accordingly .",['none'],0.0
807,stormfront,en,gibert2018en.csv,Nothing happened except I got an 88 % on the paper .,['none'],0.0
808,stormfront,en,gibert2018en.csv,"As far as I understand , public school teachers are more restricted than university professors .",['none'],0.0
809,stormfront,en,gibert2018en.csv,"If a 10th grade teacher says they 're grading from a rubric that says they 're grading based on grammar , spelling , sentence structure , and format only , they ca n't , in most cases , turn around and give you a failing grade for the assignment because they do n't like the content .",['none'],0.0
810,stormfront,en,gibert2018en.csv,Stay away from Alberta .,['none'],0.0
811,stormfront,en,gibert2018en.csv,All of our tim hortons are staffed by those nast filipinos and every single town is full of Indians and asians .,['hate'],1.0
812,stormfront,en,gibert2018en.csv,I live in northern Alberta and even there I ca n't get away from them .,['none'],0.0
813,stormfront,en,gibert2018en.csv,"Yes indeed it is , and yes he is a jew .",['none'],0.0
814,stormfront,en,gibert2018en.csv,I remember when that happened ..... could n't have happened to a nicer guy .,['none'],0.0
815,stormfront,en,gibert2018en.csv,LOL Tim,['none'],0.0
816,stormfront,en,gibert2018en.csv,"1911 Colt Single Action Army ( A.K.A. Peacemaker ) F & N Five seveN PSG-1 I could go on all day , but I just listed a few off the top of my head",['none'],0.0
817,stormfront,en,gibert2018en.csv,"We need to deport all nonwhites immediately , that or stop letting more in and sterilize the ones here , that will fix the problem .",['hate'],1.0
818,stormfront,en,gibert2018en.csv,Yep!,['none'],0.0
819,stormfront,en,gibert2018en.csv,If I had one it would 've probably made the list .,['none'],0.0
820,stormfront,en,gibert2018en.csv,I only included guns that are in my possession .,['none'],0.0
821,stormfront,en,gibert2018en.csv,I wonder what these race mixers are thinking ?,['none'],0.0
822,stormfront,en,gibert2018en.csv,Has anyone ever asked them about it ?,['none'],0.0
823,stormfront,en,gibert2018en.csv,Do they say they dont care ?,['none'],0.0
824,stormfront,en,gibert2018en.csv,They want mixed kids ?,['none'],0.0
825,stormfront,en,gibert2018en.csv,They dont think a child of their own race is good enough ?,['none'],0.0
826,stormfront,en,gibert2018en.csv,The mass killing of jews should be partly Britain 's fault but the western zionist world wants people to forget about Britain 's imperial past and lay the blame on white nordic nazi Germany .,['none'],0.0
827,stormfront,en,gibert2018en.csv,"Back when there were proper Christian churches , and people attended them , this sort of music was available every Sunday .",['none'],0.0
828,stormfront,en,gibert2018en.csv,Now we have `` judeo-christian '' faux mega-churches that play `` christian rock '' .,['none'],0.0
829,stormfront,en,gibert2018en.csv,"The Best of West Ireland : Dingle , Galway and the Aran Islands - YouTube South Ireland : Waterford to the Ring of Kerry - YouTube Dublin and Mystical Side-Trips - YouTube Belfast and the Best of Northern Ireland - YouTube",['none'],0.0
830,stormfront,en,gibert2018en.csv,"I honestly hate Indians , Muslims , really anything with brown , black or yellow coloured skin I hate .",['hate'],1.0
831,stormfront,en,gibert2018en.csv,Is that a hate crime what I just said ?,['none'],0.0
832,stormfront,en,gibert2018en.csv,"I just meant in the US generally , whether it turns out he 's a friend or not my first instinct is always to help one of my own if they 're being attacked .",['none'],0.0
833,stormfront,en,gibert2018en.csv,"Sure, send me an IM on Goodreads or here telling me your Goodreads ID so I can invite you to join it .",['none'],0.0
834,stormfront,en,gibert2018en.csv,facebook has an 4x4 van page .,['none'],0.0
835,stormfront,en,gibert2018en.csv,Search for it .,['none'],0.0
836,stormfront,en,gibert2018en.csv,Always one coming up for sale .,['none'],0.0
837,stormfront,en,gibert2018en.csv,"Lot of old ambulances , rescue vans ripe for modding to live in .",['none'],0.0
838,stormfront,en,gibert2018en.csv,"You might want to check this out , gave it a pretty good review as a truck/ATV/snow mobile gun or just as a back-up that takes standard AR/M16 magazines .",['none'],0.0
839,stormfront,en,gibert2018en.csv,"Predator Xtreme , August 2015",['none'],0.0
840,stormfront,en,gibert2018en.csv,Have you ever gave hard knocks better than you got them ?,['none'],0.0
841,stormfront,en,gibert2018en.csv,Try experiencing what a couple of pounds of steel to the face feels like .,['none'],0.0
842,stormfront,en,gibert2018en.csv,"Reflections on the 1970s Image Credit & Copyright : Jimmy Walker Explanation : The 1970s are sometimes ignored by astronomers , like this beautiful grouping of reflection nebulae in Orion - NGC 1977 , NGC 1975 , and NGC 1973 - usually overlooked in favor of the substantial glow from the nearby stellar nursery better known as the Orion Nebula .",['none'],0.0
843,stormfront,en,gibert2018en.csv,"Found along Orion 's sword just north of the bright Orion Nebula complex , these reflection nebulae are also associated with Orion 's giant molecular cloud about 1,500 light-years away , but are dominated by the characteristic blue color of interstellar dust reflecting light from hot young stars .",['none'],0.0
844,stormfront,en,gibert2018en.csv,In this sharp color image a portion of the Orion Nebula appears along the bottom border with the cluster of reflection nebulae at picture center .,['none'],0.0
845,stormfront,en,gibert2018en.csv,"NGC 1977 stretches across the field just below center , separated from NGC 1973 ( above right ) and NGC 1975 ( above left ) by dark regions laced with faint red emission from hydrogen atoms .",['none'],0.0
846,stormfront,en,gibert2018en.csv,"Taken together , the dark regions suggest to many the shape of a running man .",['none'],0.0
847,stormfront,en,gibert2018en.csv,"Yeah, hay rides are popular here .",['none'],0.0
848,stormfront,en,gibert2018en.csv,I remember going on them when I was a young boy .,['none'],0.0
849,stormfront,en,gibert2018en.csv,I 've gone through corn mazes as well .,['none'],0.0
850,stormfront,en,gibert2018en.csv,Good memories .,['none'],0.0
851,stormfront,en,gibert2018en.csv,I swear I would get a tee shirt with this on it and wear it to school .,['none'],0.0
852,stormfront,en,gibert2018en.csv,Ignorance is when someone do n't know the truth .,['none'],0.0
853,stormfront,en,gibert2018en.csv,Stupid is when someone do n't want the truth .,['none'],0.0
854,stormfront,en,gibert2018en.csv,Which one are you ?,['none'],0.0
855,stormfront,en,gibert2018en.csv,"Yes, not to mention lagathas Amazonian warriors .",['none'],0.0
856,stormfront,en,gibert2018en.csv,Anyone with half a brain would n't send a bunch of seventy pound women into battle with swords .,['none'],0.0
857,stormfront,en,gibert2018en.csv,Watch out for them one-droppers .,['none'],0.0
858,stormfront,en,gibert2018en.csv,"I need to get this done too , but my luck I 'll find out my great-grandfather was an IDF General .",['none'],0.0
859,stormfront,en,gibert2018en.csv,"It's very easy for people to sit behind their computers in the comfort of their homes and judge an elderly gentleman who has dedicated his life to exposing the Holocaust myth when it 's not your office being burned to the ground , when it 's not you being bankrupted or thrown in prison .",['none'],0.0
860,stormfront,en,gibert2018en.csv,Mr Irving played a fundamental role in my own journey through Holocaust revision and for that he will always have my gratitude .,['none'],0.0
861,stormfront,en,gibert2018en.csv,"Because they are essentially child-like and until someone steps up and says something they will just carry on , again like children .",['hate'],1.0
862,stormfront,en,gibert2018en.csv,"no doubt thats a lovely gun , if i had the money im looking at a benelli as my next shot gun ... also the price of single shot shot guns have gone sky high",['none'],0.0
863,stormfront,en,gibert2018en.csv,Here is another source for 5.56 They are out of stock on the Wolf garbage but have PMC and some Federal in stock .,['none'],0.0
864,stormfront,en,gibert2018en.csv,http://www.the-armory.com/shopsite_s...mmunition.html,['none'],0.0
865,stormfront,en,gibert2018en.csv,"You can go straight into a community college without GED , you just have to pass the tests .",['none'],0.0
866,stormfront,en,gibert2018en.csv,Then you can transfer to Uni from there .,['none'],0.0
867,stormfront,en,gibert2018en.csv,I would definitely not recommend becoming a teacher in the us the pay is not the greatest .,['none'],0.0
868,stormfront,en,gibert2018en.csv,And you will have to teach alot of lies to the students .,['none'],0.0
869,stormfront,en,gibert2018en.csv,"i have been using Firefox for about 6 months now. ive never looked back , IE is so slow when compared to FF",['none'],0.0
870,stormfront,en,gibert2018en.csv,Around here their always shooting .,['none'],0.0
871,stormfront,en,gibert2018en.csv,In clubs that search people you see them get their asses handed to them .,['none'],0.0
872,stormfront,en,gibert2018en.csv,Then it back to getting the gun and shooting .,['none'],0.0
873,stormfront,en,gibert2018en.csv,Its gone full retard now .,['none'],0.0
874,stormfront,en,gibert2018en.csv,Everything thinks they are banning all 556/223 and hoarding all of it .,['none'],0.0
875,stormfront,en,gibert2018en.csv,Hell some places are a buck a round for green tip its hilarious .,['none'],0.0
876,stormfront,en,gibert2018en.csv,I do n't know why people associate Southern Europeans with light brown/olive skin .,['none'],0.0
877,stormfront,en,gibert2018en.csv,"Most Southern Europeans have white skin , but not a pink undertone .",['none'],0.0
878,stormfront,en,gibert2018en.csv,I grew up near Little Italy ( not NY ) and parents grew up in Brooklyn .,['none'],0.0
879,stormfront,en,gibert2018en.csv,By the time I was growing up in the 2000s and early 2010s the area was already mixed and a few shops closed down .,['none'],0.0
880,stormfront,en,gibert2018en.csv,Honestly if they ever fired them I 'd expect they 'd do more damage to themselves since the average negro lacks the intellect for basic firearms training .,['hate'],1.0
881,stormfront,en,gibert2018en.csv,I 'm surprised they 're not holding the gun back to front .,['hate'],1.0
882,stormfront,en,gibert2018en.csv,In the Great War white men fought with heavy weapons .,['none'],0.0
883,stormfront,en,gibert2018en.csv,`` Small '' arms are n't always light weight .,['none'],0.0
884,stormfront,en,gibert2018en.csv,The concept of carrying thousands of varmit rounds to enable spray and pray in battle is a post Korean War concept .,['none'],0.0
885,stormfront,en,gibert2018en.csv,Ever wonder why ?,['none'],0.0
886,stormfront,en,gibert2018en.csv,This is a good thread There is a lot of cheap WHITE places to live in the U.S. I have already drivin to look at some places already .,['none'],0.0
887,stormfront,en,gibert2018en.csv,My ancestors who had the good sense and foresight to come and build America .,['none'],0.0
888,stormfront,en,gibert2018en.csv,I wonder what they would have to say about the type of country it is turning in to ?,['none'],0.0
889,stormfront,en,gibert2018en.csv,"SMH you all do n't understand Hitler 's message , it was that all people should be proud of their nation and all people should improve themselves within their own national community ( volksgemeinshaft ) .",['none'],0.0
890,stormfront,en,gibert2018en.csv,Same here .,['none'],0.0
891,stormfront,en,gibert2018en.csv,"I enjoyed playing the game when I was a kid , but I never enjoyed watching it on TV .",['none'],0.0
892,stormfront,en,gibert2018en.csv,It just does n't hold my attention .,['none'],0.0
893,stormfront,en,gibert2018en.csv,Same with basketball and baseball .,['none'],0.0
894,stormfront,en,gibert2018en.csv,"On the other hand , I did n't ride horses or bulls , but I love to watch the rodeo .",['none'],0.0
895,stormfront,en,gibert2018en.csv,Recently blew away an old computer tower .,['none'],0.0
896,stormfront,en,gibert2018en.csv,"Remington 000 standard velocity failed to penetrate past the motherboard , mostly stopping between a couple of sheets of metal comprising the shell of the unit .",['none'],0.0
897,stormfront,en,gibert2018en.csv,Pellets flattened out quite nicely .,['none'],0.0
898,stormfront,en,gibert2018en.csv,Overpenetration IS a serious concern .,['none'],0.0
899,stormfront,en,gibert2018en.csv,"An even smaller pellet is probably ideal , #4 Buck , perhaps .",['none'],0.0
900,stormfront,en,gibert2018en.csv,At HD ranges youre looking at a cluster of shot a few inches wide at best .,['none'],0.0
901,stormfront,en,gibert2018en.csv,See Jeff Cooper for further instruction .,['none'],0.0
902,stormfront,en,gibert2018en.csv,"BTW , Winchester slugs blew a 1 inch hole in and out .",['none'],0.0
903,stormfront,en,gibert2018en.csv,"Bad for home defense , which is a pity , its probably a spectacular manstopper , those soft lead hollow base Foster slugs flatten out quickly .",['none'],0.0
904,stormfront,en,gibert2018en.csv,I've always been partial to Lully and Rameau : Jean Baptiste Lully - L' Orchestre du Roi Soleil - YouTube Jean Philippe Rameau /// Orchestral Suites - YouTube,['none'],0.0
905,stormfront,en,gibert2018en.csv,And the contributions of whites are everywhere .,['none'],0.0
906,stormfront,en,gibert2018en.csv,Literally .,['none'],0.0
907,stormfront,en,gibert2018en.csv,Every cultured society and all things therein were created by whites .,['hate'],1.0
908,stormfront,en,gibert2018en.csv,Except peanut butter,['none'],0.0
909,stormfront,en,gibert2018en.csv,Renoir was a French artist .,['none'],0.0
910,stormfront,en,gibert2018en.csv,I like the French .,['none'],0.0
911,stormfront,en,gibert2018en.csv,They love art and high culture .,['none'],0.0
912,stormfront,en,gibert2018en.csv,I also like Renoir .,['none'],0.0
913,stormfront,en,gibert2018en.csv,This man is an idiot .,['none'],0.0
914,stormfront,en,gibert2018en.csv,i did a homeschooling thing where i saw a teacher once a week and she failed me just because of my views. id do the assignment exactly right and the highest i ever got was a c,['none'],0.0
915,stormfront,en,gibert2018en.csv,I discovered this beer quite awhile ago when it was a regional beer even though its claim to famous was the oldest brewery in America .,['none'],0.0
916,stormfront,en,gibert2018en.csv,Now it is also the largest American owned brewery .,['none'],0.0
917,stormfront,en,gibert2018en.csv,YUENGLINGS,['none'],0.0
918,stormfront,en,gibert2018en.csv,I had a chance to go visit Chepstow Castle last time I was in the area .,['none'],0.0
919,stormfront,en,gibert2018en.csv,Great Britain is Castle country for sure,['none'],0.0
920,stormfront,en,gibert2018en.csv,he's obviously a good christian white boy with good values .,['none'],0.0
921,stormfront,en,gibert2018en.csv,It 's wasted on a groid but I understand his need to uphold his principles .,['none'],0.0
922,stormfront,en,gibert2018en.csv,"No, I 'm in Spanish class at school in Canada and we focus sometimes on Mexican slang and do n't learn vosotros .",['none'],0.0
923,stormfront,en,gibert2018en.csv,Do what you can to help keep Stormfront alive and growing .,['none'],0.0
924,stormfront,en,gibert2018en.csv,Just 5 bucks a month from every active member is all it takes .,['none'],0.0
925,stormfront,en,gibert2018en.csv,Is that a problem ?,['none'],0.0
926,stormfront,en,gibert2018en.csv,mommy told me never to squelch on someone 's claims. the very fear of exposure makes me want to avoid lying .,['none'],0.0
927,stormfront,en,gibert2018en.csv,I see it as a martial art yes but more as a system of life that includes martial arts and various forms of military skills,['none'],0.0
928,stormfront,en,gibert2018en.csv,Truly sad that we 've decreased education standards to make minority students more successful .,['none'],0.0
929,stormfront,en,gibert2018en.csv,"Instead of challenging young white minds , we put them to sleep in a sea of apathy towards standards .",['none'],0.0
930,stormfront,en,gibert2018en.csv,I bought a bag of candy .,['none'],0.0
931,stormfront,en,gibert2018en.csv,"If kids come by , they get it .",['none'],0.0
932,stormfront,en,gibert2018en.csv,If not ...,['none'],0.0
933,stormfront,en,gibert2018en.csv,I am giving the whole bag to the kids across the street ....,['none'],0.0
934,stormfront,en,gibert2018en.csv,but please prepare yourself for anything like a nuclear blast or a huge earth quake or hurricane .... shtf in many ways,['none'],0.0
935,stormfront,en,gibert2018en.csv,"In my opinion , from my experience with the schools in my area , the teachers say it is not their job to break up a fight Im not saying this is right but its going on in many different areas",['none'],0.0
936,stormfront,en,gibert2018en.csv,I know mopeds are dangerous so are your krautschrockerts. btw this is a Yamaha i like .,['none'],0.0
937,stormfront,en,gibert2018en.csv,Yamaha Aerox 150 PS 1000ccm - YouTube Yep a 1000 cc aerox,['none'],0.0
938,stormfront,en,gibert2018en.csv,"Hey, I have a Folkwear pattern for that style of shirt which I 've been meaning to make .",['none'],0.0
939,stormfront,en,gibert2018en.csv,Thanks for the encouragement !,['none'],0.0
940,stormfront,en,gibert2018en.csv,"I'm more of a grappler than a striker , I would lunge out with a windpipe grab and bring them down to the floor .... my record for KO' ing someone with a choke is currently 3 secs",['none'],0.0
941,stormfront,en,gibert2018en.csv,I wonder why the Jewish Media always pretends that all the blood thirsty third world savages are victims and it is all Whitey 's fault ?,['hate'],1.0
942,stormfront,en,gibert2018en.csv,"If a third world savage attacks a Jew , is it all Jewey 's fault ?",['none'],0.0
943,stormfront,en,gibert2018en.csv,I have : 1 Sister with Grey Eyes 1 Sister with Blue Eyes 1 Sister with Green Eyes me and my Brother have Blue Eyes !,['none'],0.0
944,stormfront,en,gibert2018en.csv,For when a people is not willing or able to fight for its existence -- Providence in its eternal justice has decreed that people 's end .,['none'],0.0
945,stormfront,en,gibert2018en.csv,-Adolf Hitler ( Mein Kampf ),['none'],0.0
946,stormfront,en,gibert2018en.csv,Slowly making my way through a Romanian Bible I got for my birthday in July .,['none'],0.0
947,stormfront,en,gibert2018en.csv,"Though I am not a Christian , I can read it alongside the English and try to figure out words I do n't know .",['none'],0.0
948,stormfront,en,gibert2018en.csv,I was gonna suggest an old Marlin 783 but then I remembered that it 's a .22 Mag .,['none'],0.0
949,stormfront,en,gibert2018en.csv,Great gun though !,['none'],0.0
950,stormfront,en,gibert2018en.csv,"This is why it is important for us to join together as one group , organize and prepare to fight as an army .",['none'],0.0
951,stormfront,en,gibert2018en.csv,America: 25 percent of American students pass their geography America : 25 percent of American students pass their geography `` Speak for Change,['none'],0.0
952,stormfront,en,gibert2018en.csv,I think you already know the answer to your own question .,['none'],0.0
953,stormfront,en,gibert2018en.csv,I remember a classmate complaining how she hated her jewish neighbors .,['none'],0.0
954,stormfront,en,gibert2018en.csv,She would let the kids come over and play with her dog or watch cartoons and she gave them them her old toys .,['none'],0.0
955,stormfront,en,gibert2018en.csv,"After a week or two , one of the kids asks `` are you jewish ?",['none'],0.0
956,stormfront,en,gibert2018en.csv,"My mom says I ca n't play here any more if you 're not jewish . """,['none'],0.0
957,stormfront,en,gibert2018en.csv,"So how do they pass on their kosher values to their kids , despite sending them to public shools ?",['none'],0.0
958,stormfront,en,gibert2018en.csv,-Strict education at home .,['none'],0.0
959,stormfront,en,gibert2018en.csv,-Strict religious education at temple - Their ' sunday shool ' equivalent .,['none'],0.0
960,stormfront,en,gibert2018en.csv,-Sending their kids to jewish summer camps .,['none'],0.0
961,stormfront,en,gibert2018en.csv,"-Strictly , no goyim friends .",['none'],0.0
962,stormfront,en,gibert2018en.csv,"-Those that can , send their kids to jewish only schools It 's hardly a surprise they are so united and our kids have friends like Tra' von .",['none'],0.0
963,stormfront,en,gibert2018en.csv,I say it is better to be very strict with your kid and homeshcool if possible than not to and hope for the best .,['none'],0.0
964,stormfront,en,gibert2018en.csv,The ' Civilization ' series narrated by Kenneth Clark is free on Youtube .,['none'],0.0
965,stormfront,en,gibert2018en.csv,YouTube - & #x202a ; Civilisation EP1#1 & #x202c ; & rlm ; The above is a link to the first section of the first episode .,['none'],0.0
966,stormfront,en,gibert2018en.csv,"'Civilization ' is a very contemporary , yet PC-free history of Western Europe .",['none'],0.0
967,stormfront,en,gibert2018en.csv,That is a good article .,['none'],0.0
968,stormfront,en,gibert2018en.csv,I will have to try that and see how much force it adds !,['none'],0.0
969,stormfront,en,gibert2018en.csv,Thanks for the share .,['none'],0.0
970,stormfront,en,gibert2018en.csv,I went in to chase bank to make a payment on my credit card all chase banks in my city have bullet proof glass in front of the teller .,['none'],0.0
971,stormfront,en,gibert2018en.csv,I live in a city where a 70 year old house starts at 400k .,['none'],0.0
972,stormfront,en,gibert2018en.csv,Something is up .,['none'],0.0
973,stormfront,en,gibert2018en.csv,"Love Halloween , even the contemporary themes .",['none'],0.0
974,stormfront,en,gibert2018en.csv,"Ghosts , Goblins , etc ...",['none'],0.0
975,stormfront,en,gibert2018en.csv,Little kids all decked out in their costumes .,['none'],0.0
976,stormfront,en,gibert2018en.csv,The chorus of `` trick or treat '' or `` Halloween Apples '' bellowing at the door .,['none'],0.0
977,stormfront,en,gibert2018en.csv,It puts a warm smile on my face every year .,['none'],0.0
978,stormfront,en,gibert2018en.csv,"Homosexuals ca n't undo the fight against White Genocide , only hypocrites can , I 'd rather have openly homosexual men on our side than closet fags or sexual deviants who skulk about pretending to be something they 're not .",['hate'],1.0
979,stormfront,en,gibert2018en.csv,"If a person 's sexuality is an issue for them only then it should be an issue for us , normal people of either orientation do n't have their sex life at the centre of their attention all the time , a heterosexual deviant is just as much as a problem as a homosexual deviant and there are more straight perverts and psychos around trying to `` infiltrate '' groups than there are homosexuals .",['none'],0.0
980,stormfront,en,gibert2018en.csv,I remember hearing a talk from Irving on that massacre .,['none'],0.0
981,stormfront,en,gibert2018en.csv,"He said the documentation showed the victims were sent along with several weeks of food , so they were not intended to be killed .",['none'],0.0
982,stormfront,en,gibert2018en.csv,I went to the baofeng website but it was in Chinese ...,['none'],0.0
